     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -0.61423    -1.22375    -0.95522    -0.82442    -0.95522     0.00000     0.00000     0.00000     0.00000     0.00000    -3.95861
    -0.41323    -1.22375    -0.95523    -0.85530    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -3.98950
    -0.21323    -1.22375    -0.95523    -0.86634    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00055
    -0.01223    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     0.18777    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     0.38877    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     0.58877    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     0.78977    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     0.99077    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     1.19077    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     1.39177    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     1.59177    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     1.79277    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     1.99377    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     2.19377    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     2.39477    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     2.59477    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     2.79577    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     2.99577    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     3.19677    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     3.39777    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     3.59777    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00079
     3.79877    -1.22375    -0.95523    -0.86659    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00080
     3.99877    -1.22376    -0.95523    -0.86686    -0.95523     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00107
     4.19977    -1.22397    -0.95524    -0.86892    -0.95524     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00336
     4.39977    -1.22455    -0.95526    -0.87457    -0.95526     0.00000     0.00000     0.00000     0.00000     0.00000    -4.00963
     4.60077    -1.22552    -0.95532    -0.88499    -0.95532     0.00000     0.00000     0.00000     0.00000     0.00000    -4.02115
     4.80177    -1.22680    -0.95542    -0.89850    -0.95542     0.00000     0.00000     0.00000     0.00000     0.00000    -4.03614
     5.00177    -1.22806    -0.95554    -0.90992    -0.95554     0.00000     0.00000     0.00000     0.00000     0.00000    -4.04905
     5.20277    -1.22955    -0.95571    -0.92140    -0.95571     0.00000     0.00000     0.00000     0.00000     0.00000    -4.06236
     5.40277    -1.23137    -0.95595    -0.93332    -0.95595     0.00000     0.00000     0.00000     0.00000     0.00000    -4.07659
     5.60377    -1.23321    -0.95622    -0.94573    -0.95622     0.00000     0.00000     0.00000     0.00000     0.00000    -4.09137
     5.80477    -1.23517    -0.95652    -0.96075    -0.95652     0.00000     0.00000     0.00000     0.00000     0.00000    -4.10897
     6.00477    -1.23716    -0.95685    -0.97547    -0.95685     0.00000     0.00000     0.00000     0.00000     0.00000    -4.12633
     6.20577    -1.23937    -0.95726    -0.98836    -0.95726     0.00000     0.00000     0.00000     0.00000     0.00000    -4.14224
     6.40577    -1.24205    -0.95781    -1.00306    -0.95781     0.00000     0.00000     0.00000     0.00000     0.00000    -4.16072
     6.60677    -1.24484    -0.95838    -1.01874    -0.95838     0.00000     0.00000     0.00000     0.00000     0.00000    -4.18034
     6.80677    -1.24811    -0.95910    -1.04132    -0.95910     0.00000     0.00000     0.00000     0.00000     0.00000    -4.20764
     7.00777    -1.25138    -0.95985    -1.06759    -0.95985     0.00000     0.00000     0.00000     0.00000     0.00000    -4.23867
     7.20877    -1.25368    -0.96033    -1.08669    -0.96033     0.00000     0.00000     0.00000     0.00000     0.00000    -4.26103
     7.40877    -1.25548    -0.96072    -1.10468    -0.96072     0.00000     0.00000     0.00000     0.00000     0.00000    -4.28160
     7.60977    -1.25746    -0.96120    -1.12230    -0.96120     0.00000     0.00000     0.00000     0.00000     0.00000    -4.30215
     7.80977    -1.25942    -0.96167    -1.13912    -0.96167     0.00000     0.00000     0.00000     0.00000     0.00000    -4.32188
     8.01077    -1.26133    -0.96216    -1.15603    -0.96216     0.00000     0.00000     0.00000     0.00000     0.00000    -4.34169
     8.21177    -1.26343    -0.96280    -1.17094    -0.96280     0.00000     0.00000     0.00000     0.00000     0.00000    -4.35997
     8.41177    -1.26566    -0.96346    -1.17923    -0.96346     0.00000     0.00000     0.00000     0.00000     0.00000    -4.37182
     8.61277    -1.26800    -0.96411    -1.18305    -0.96411     0.00000     0.00000     0.00000     0.00000     0.00000    -4.37927
     8.81277    -1.27180    -0.96520    -1.18781    -0.96520     0.00000     0.00000     0.00000     0.00000     0.00000    -4.39000
     9.01377    -1.27804    -0.96684    -1.19241    -0.96684     0.00000     0.00000     0.00000     0.00000     0.00000    -4.40412
     9.21377    -1.28554    -0.96845    -1.19698    -0.96845     0.00000     0.00000     0.00000     0.00000     0.00000    -4.41942
     9.41477    -1.29521    -0.97009    -1.20173    -0.97009     0.00000     0.00000     0.00000     0.00000     0.00000    -4.43713
     9.61577    -1.30845    -0.97225    -1.20633    -0.97225     0.00000     0.00000     0.00000     0.00000     0.00000    -4.45928
     9.81577    -1.32092    -0.97450    -1.21152    -0.97450     0.00000     0.00000     0.00000     0.00000     0.00000    -4.48144
    10.01677    -1.33171    -0.97682    -1.21721    -0.97682     0.00000     0.00000     0.00000     0.00000     0.00000    -4.50257
    10.21677    -1.34202    -0.97926    -1.22531    -0.97926     0.00000     0.00000     0.00000     0.00000     0.00000    -4.52586
    10.41777    -1.35201    -0.98213    -1.23412    -0.98213     0.00000     0.00000     0.00000     0.00000     0.00000    -4.55039
    10.61777    -1.36765    -0.98667    -1.24080    -0.98667     0.00000     0.00000     0.00000     0.00000     0.00000    -4.58179
    10.81877    -1.38782    -0.99287    -1.24834    -0.99287     0.00000     0.00000     0.00000     0.00000     0.00000    -4.62190
    11.01977    -1.40407    -1.00062    -1.25552    -1.00062     0.00000     0.00000     0.00000     0.00000     0.00000    -4.66084
    11.21977    -1.41488    -1.00964    -1.26224    -1.00964     0.00000     0.00000     0.00000     0.00000     0.00000    -4.69640
    11.42077    -1.42385    -1.01916    -1.27513    -1.01916     0.00000     0.00000     0.00000     0.00000     0.00000    -4.73730
