     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    20.04577     1.62795     1.45084     1.43867     1.45084     0.00000     0.00000     0.00000     0.00000     0.00000     5.96831
    20.24577     1.62947     1.46182     1.44475     1.46182     0.00000     0.00000     0.00000     0.00000     0.00000     5.99787
    20.44677     1.63077     1.47138     1.44958     1.47138     0.00000     0.00000     0.00000     0.00000     0.00000     6.02312
    20.64777     1.63210     1.48386     1.45492     1.48386     0.00000     0.00000     0.00000     0.00000     0.00000     6.05474
    20.84777     1.63332     1.49637     1.46012     1.49637     0.00000     0.00000     0.00000     0.00000     0.00000     6.08617
    21.04877     1.63430     1.50934     1.46509     1.50934     0.00000     0.00000     0.00000     0.00000     0.00000     6.11807
    21.24877     1.63493     1.51946     1.47050     1.51946     0.00000     0.00000     0.00000     0.00000     0.00000     6.14436
    21.44977     1.63523     1.52366     1.47539     1.52366     0.00000     0.00000     0.00000     0.00000     0.00000     6.15795
    21.64977     1.63547     1.52641     1.47880     1.52641     0.00000     0.00000     0.00000     0.00000     0.00000     6.16708
    21.85077     1.63572     1.52877     1.48158     1.52877     0.00000     0.00000     0.00000     0.00000     0.00000     6.17485
    22.05177     1.63596     1.53127     1.48435     1.53127     0.00000     0.00000     0.00000     0.00000     0.00000     6.18284
    22.25177     1.63627     1.53488     1.48702     1.53488     0.00000     0.00000     0.00000     0.00000     0.00000     6.19304
    22.45277     1.63660     1.53876     1.48969     1.53876     0.00000     0.00000     0.00000     0.00000     0.00000     6.20381
    22.65277     1.63696     1.54184     1.49168     1.54184     0.00000     0.00000     0.00000     0.00000     0.00000     6.21231
    22.85377     1.63760     1.54497     1.49356     1.54497     0.00000     0.00000     0.00000     0.00000     0.00000     6.22111
    23.05377     1.63876     1.54852     1.49529     1.54852     0.00000     0.00000     0.00000     0.00000     0.00000     6.23108
    23.25477     1.64009     1.55195     1.49648     1.55195     0.00000     0.00000     0.00000     0.00000     0.00000     6.24046
    23.45577     1.64124     1.55530     1.49774     1.55530     0.00000     0.00000     0.00000     0.00000     0.00000     6.24958
    23.65577     1.64240     1.55910     1.49913     1.55910     0.00000     0.00000     0.00000     0.00000     0.00000     6.25974
    23.85677     1.64362     1.56282     1.50035     1.56282     0.00000     0.00000     0.00000     0.00000     0.00000     6.26961
    24.05677     1.64476     1.56594     1.50157     1.56594     0.00000     0.00000     0.00000     0.00000     0.00000     6.27822
    24.25777     1.64616     1.56930     1.50293     1.56930     0.00000     0.00000     0.00000     0.00000     0.00000     6.28768
    24.45877     1.64804     1.57287     1.50435     1.57287     0.00000     0.00000     0.00000     0.00000     0.00000     6.29813
    24.65877     1.65032     1.57767     1.50576     1.57767     0.00000     0.00000     0.00000     0.00000     0.00000     6.31141
    24.85977     1.65240     1.58270     1.50699     1.58270     0.00000     0.00000     0.00000     0.00000     0.00000     6.32480
    25.05977     1.65380     1.58673     1.50804     1.58673     0.00000     0.00000     0.00000     0.00000     0.00000     6.33529
    25.26077     1.65522     1.59114     1.50902     1.59114     0.00000     0.00000     0.00000     0.00000     0.00000     6.34651
    25.46077     1.65685     1.59621     1.50988     1.59621     0.00000     0.00000     0.00000     0.00000     0.00000     6.35914
    25.66177     1.65825     1.60013     1.51070     1.60013     0.00000     0.00000     0.00000     0.00000     0.00000     6.36921
    25.86277     1.65986     1.60283     1.51181     1.60283     0.00000     0.00000     0.00000     0.00000     0.00000     6.37732
    26.06277     1.66197     1.60629     1.51331     1.60629     0.00000     0.00000     0.00000     0.00000     0.00000     6.38788
    26.26377     1.66420     1.61046     1.51507     1.61046     0.00000     0.00000     0.00000     0.00000     0.00000     6.40017
    26.46377     1.66641     1.61454     1.51715     1.61454     0.00000     0.00000     0.00000     0.00000     0.00000     6.41264
    26.66477     1.66884     1.61917     1.51972     1.61917     0.00000     0.00000     0.00000     0.00000     0.00000     6.42690
    26.86577     1.67142     1.62592     1.52355     1.62592     0.00000     0.00000     0.00000     0.00000     0.00000     6.44683
    27.06577     1.67467     1.63457     1.52842     1.63457     0.00000     0.00000     0.00000     0.00000     0.00000     6.47224
    27.26677     1.67877     1.64243     1.53281     1.64243     0.00000     0.00000     0.00000     0.00000     0.00000     6.49645
    27.46677     1.68293     1.64803     1.53716     1.64803     0.00000     0.00000     0.00000     0.00000     0.00000     6.51614
    27.66777     1.68747     1.65305     1.54276     1.65305     0.00000     0.00000     0.00000     0.00000     0.00000     6.53633
    27.86777     1.69235     1.65841     1.54996     1.65841     0.00000     0.00000     0.00000     0.00000     0.00000     6.55912
    28.06877     1.69697     1.66354     1.55829     1.66354     0.00000     0.00000     0.00000     0.00000     0.00000     6.58233
    28.26977     1.70218     1.66856     1.56739     1.66856     0.00000     0.00000     0.00000     0.00000     0.00000     6.60669
