     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
     6.20577    -0.01260    -0.00260    -0.05712    -0.00260     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07492
     6.40577    -0.01406    -0.00289    -0.08946    -0.00289     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10929
     6.60677    -0.01380    -0.00284    -0.06692    -0.00284     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08639
     6.80677    -0.01878    -0.00436    -0.15824    -0.00436     0.00000     0.00000     0.00000     0.00000     0.00000    -0.18575
     7.00777    -0.01384    -0.00309    -0.10368    -0.00309     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12371
     7.20877    -0.00908    -0.00171    -0.08678    -0.00171     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09928
     7.40877    -0.00892    -0.00214    -0.09258    -0.00214     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10578
     7.60977    -0.01075    -0.00264    -0.08312    -0.00264     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09915
     7.80977    -0.00880    -0.00206    -0.08458    -0.00206     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09750
     8.01077    -0.01030    -0.00286    -0.08402    -0.00286     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10004
     8.21177    -0.01062    -0.00344    -0.06472    -0.00344     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08222
     8.41177    -0.01161    -0.00322    -0.01788    -0.00322     0.00000     0.00000     0.00000     0.00000     0.00000    -0.03593
     8.61277    -0.01177    -0.00324    -0.02018    -0.00324     0.00000     0.00000     0.00000     0.00000     0.00000    -0.03843
     8.81277    -0.02606    -0.00759    -0.02730    -0.00759     0.00000     0.00000     0.00000     0.00000     0.00000    -0.06854
     9.01377    -0.03614    -0.00875    -0.01860    -0.00875     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07225
     9.21377    -0.03866    -0.00733    -0.02700    -0.00733     0.00000     0.00000     0.00000     0.00000     0.00000    -0.08033
     9.41477    -0.05784    -0.00906    -0.02030    -0.00906     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09627
     9.61577    -0.07412    -0.01246    -0.02554    -0.01246     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12457
     9.81577    -0.05022    -0.00997    -0.02622    -0.00997     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09638
    10.01677    -0.05738    -0.01317    -0.03056    -0.01317     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11429
    10.21677    -0.04546    -0.01114    -0.05018    -0.01114     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11792
    10.41777    -0.05414    -0.01746    -0.03770    -0.01746     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12676
    10.61777    -0.10182    -0.02778    -0.02892    -0.02778     0.00000     0.00000     0.00000     0.00000     0.00000    -0.18630
    10.81877    -0.09928    -0.03406    -0.04626    -0.03406     0.00000     0.00000     0.00000     0.00000     0.00000    -0.21366
    11.01977    -0.06276    -0.04326    -0.02532    -0.04326     0.00000     0.00000     0.00000     0.00000     0.00000    -0.17460
    11.21977    -0.04500    -0.04666    -0.04164    -0.04666     0.00000     0.00000     0.00000     0.00000     0.00000    -0.17996
    11.42077    -0.04440    -0.04828    -0.08692    -0.04828     0.00000     0.00000     0.00000     0.00000     0.00000    -0.22788
    11.62077    -0.06328    -0.06254    -0.03824    -0.06254     0.00000     0.00000     0.00000     0.00000     0.00000    -0.22660
    11.82177    -0.02192    -0.03038    -0.04302    -0.03038     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12570
