     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -16.66123     0.12519     0.01038     0.00000     0.01038     0.00000     0.00000     0.00000     0.00000     0.00000     0.14596
   -16.46023     0.13999     0.01354     0.00000     0.01354     0.00000     0.00000     0.00000     0.00000     0.00000     0.16706
   -16.25923     0.15365     0.01734     0.00000     0.01734     0.00000     0.00000     0.00000     0.00000     0.00000     0.18833
   -16.05923     0.16933     0.02272     0.00000     0.02272     0.00000     0.00000     0.00000     0.00000     0.00000     0.21478
   -15.85823     0.18414     0.02885     0.00000     0.02885     0.00000     0.00000     0.00000     0.00000     0.00000     0.24184
   -15.65823     0.19511     0.03458     0.00000     0.03458     0.00000     0.00000     0.00000     0.00000     0.00000     0.26427
   -15.45723     0.20687     0.04298     0.00000     0.04298     0.00000     0.00000     0.00000     0.00000     0.00000     0.29283
   -15.25623     0.21947     0.05462     0.00000     0.05462     0.00000     0.00000     0.00000     0.00000     0.00000     0.32871
   -15.05623     0.22989     0.06893     0.00000     0.06893     0.00000     0.00000     0.00000     0.00000     0.00000     0.36776
   -14.85523     0.23863     0.08774     0.00000     0.08774     0.00000     0.00000     0.00000     0.00000     0.00000     0.41412
   -14.65523     0.24406     0.10415     0.00000     0.10415     0.00000     0.00000     0.00000     0.00000     0.00000     0.45236
   -14.45423     0.24596     0.11448     0.00000     0.11448     0.00000     0.00000     0.00000     0.00000     0.00000     0.47492
   -14.25423     0.24635     0.11927     0.00000     0.11927     0.00000     0.00000     0.00000     0.00000     0.00000     0.48489
   -14.05323     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -13.85223     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -13.65223     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -13.45123     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -13.25123     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -13.05023     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -12.84923     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -12.64923     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -12.44823     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -12.24823     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -12.04723     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -11.84723     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -11.64623     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -11.44523     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -11.24523     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -11.04423     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -10.84423     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -10.64323     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -10.44323     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -10.24223     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
   -10.04123     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
    -9.84123     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
    -9.64023     0.24637     0.11965     0.00000     0.11965     0.00000     0.00000     0.00000     0.00000     0.00000     0.48566
    -9.44023     0.24682     0.11969     0.00000     0.11969     0.00000     0.00000     0.00000     0.00000     0.00000     0.48621
    -9.23923     0.26074     0.12127     0.00000     0.12127     0.00000     0.00000     0.00000     0.00000     0.00000     0.50328
    -9.03823     0.28959     0.12496     0.00000     0.12496     0.00000     0.00000     0.00000     0.00000     0.00000     0.53952
    -8.83823     0.32605     0.13166     0.00000     0.13166     0.00000     0.00000     0.00000     0.00000     0.00000     0.58936
    -8.63723     0.36408     0.14096     0.00000     0.14096     0.00000     0.00000     0.00000     0.00000     0.00000     0.64601
    -8.43723     0.39637     0.15314     0.00000     0.15314     0.00000     0.00000     0.00000     0.00000     0.00000     0.70266
    -8.23623     0.42733     0.16735     0.00000     0.16735     0.00000     0.00000     0.00000     0.00000     0.00000     0.76204
    -8.03623     0.45078     0.17689     0.00000     0.17689     0.00000     0.00000     0.00000     0.00000     0.00000     0.80456
    -7.83523     0.46420     0.18167     0.00000     0.18167     0.00000     0.00000     0.00000     0.00000     0.00000     0.82754
    -7.63423     0.48362     0.18904     0.00000     0.18904     0.00000     0.00000     0.00000     0.00000     0.00000     0.86170
    -7.43423     0.50538     0.19582     0.00000     0.19582     0.00000     0.00000     0.00000     0.00000     0.00000     0.89702
    -7.23323     0.52370     0.20030     0.00000     0.20030     0.00000     0.00000     0.00000     0.00000     0.00000     0.92430
    -7.03323     0.54200     0.20609     0.00001     0.20609     0.00000     0.00000     0.00000     0.00000     0.00000     0.95419
    -6.83223     0.56027     0.21352     0.00001     0.21352     0.00000     0.00000     0.00000     0.00000     0.00000     0.98731
    -6.63123     0.57971     0.22269     0.00001     0.22269     0.00000     0.00000     0.00000     0.00000     0.00000     1.02510
    -6.43123     0.59794     0.23275     0.00001     0.23275     0.00000     0.00000     0.00000     0.00000     0.00000     1.06344
    -6.23023     0.61304     0.24225     0.00006     0.24225     0.00000     0.00000     0.00000     0.00000     0.00000     1.09759
    -6.03023     0.62817     0.25263     0.00099     0.25263     0.00000     0.00000     0.00000     0.00000     0.00000     1.13440
    -5.82923     0.64428     0.26557     0.00373     0.26557     0.00000     0.00000     0.00000     0.00000     0.00000     1.17914
    -5.62923     0.65587     0.27642     0.00834     0.27642     0.00000     0.00000     0.00000     0.00000     0.00000     1.21705
    -5.42823     0.66702     0.28947     0.01430     0.28947     0.00000     0.00000     0.00000     0.00000     0.00000     1.26026
    -5.22723     0.68024     0.30867     0.02205     0.30867     0.00000     0.00000     0.00000     0.00000     0.00000     1.31963
    -5.02723     0.69145     0.32647     0.03211     0.32647     0.00000     0.00000     0.00000     0.00000     0.00000     1.37650
    -4.82623     0.70000     0.34558     0.04306     0.34558     0.00000     0.00000     0.00000     0.00000     0.00000     1.43423
    -4.62623     0.70820     0.37330     0.05333     0.37330     0.00000     0.00000     0.00000     0.00000     0.00000     1.50814
    -4.42523     0.71427     0.40264     0.06365     0.40264     0.00000     0.00000     0.00000     0.00000     0.00000     1.58320
    -4.22523     0.71959     0.43032     0.07491     0.43032     0.00000     0.00000     0.00000     0.00000     0.00000     1.65513
    -4.02423     0.72473     0.45097     0.08581     0.45097     0.00000     0.00000     0.00000     0.00000     0.00000     1.71247
    -3.82323     0.72875     0.46729     0.09590     0.46729     0.00000     0.00000     0.00000     0.00000     0.00000     1.75923
    -3.62323     0.73169     0.48636     0.10610     0.48636     0.00000     0.00000     0.00000     0.00000     0.00000     1.81051
    -3.42223     0.73383     0.50070     0.11685     0.50070     0.00000     0.00000     0.00000     0.00000     0.00000     1.85208
    -3.22223     0.73592     0.51113     0.12765     0.51113     0.00000     0.00000     0.00000     0.00000     0.00000     1.88583
    -3.02123     0.73710     0.52252     0.13769     0.52252     0.00000     0.00000     0.00000     0.00000     0.00000     1.91982
    -2.82023     0.73840     0.53609     0.14809     0.53609     0.00000     0.00000     0.00000     0.00000     0.00000     1.95867
    -2.62023     0.73989     0.54832     0.15856     0.54832     0.00000     0.00000     0.00000     0.00000     0.00000     1.99509
    -2.41923     0.74067     0.55606     0.16790     0.55606     0.00000     0.00000     0.00000     0.00000     0.00000     2.02069
    -2.21923     0.74093     0.56503     0.17807     0.56503     0.00000     0.00000     0.00000     0.00000     0.00000     2.04906
    -2.01823     0.74123     0.57426     0.18838     0.57426     0.00000     0.00000     0.00000     0.00000     0.00000     2.07812
    -1.81823     0.74138     0.58075     0.19881     0.58075     0.00000     0.00000     0.00000     0.00000     0.00000     2.10169
    -1.61723     0.74144     0.58429     0.21013     0.58429     0.00000     0.00000     0.00000     0.00000     0.00000     2.12014
    -1.41623     0.74144     0.58444     0.22071     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.13104
    -1.21623     0.74145     0.58444     0.23120     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.14154
    -1.01523     0.74146     0.58444     0.24002     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15038
    -0.81523     0.74147     0.58444     0.24515     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15550
    -0.61423     0.74147     0.58444     0.24768     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15805
    -0.41323     0.74148     0.58444     0.24861     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15897
    -0.21323     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15915
    -0.01223     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     0.18777     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     0.38877     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     0.58877     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     0.78977     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     0.99077     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     1.19077     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     1.39177     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     1.59177     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     1.79277     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     1.99377     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     2.19377     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     2.39477     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     2.59477     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     2.79577     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     2.99577     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     3.19677     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     3.39777     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     3.59777     0.74148     0.58444     0.24879     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15916
     3.79877     0.74148     0.58444     0.24881     0.58444     0.00000     0.00000     0.00000     0.00000     0.00000     2.15917
     3.99877     0.74148     0.58445     0.25225     0.58445     0.00000     0.00000     0.00000     0.00000     0.00000     2.16262
     4.19977     0.74148     0.58445     0.28454     0.58445     0.00000     0.00000     0.00000     0.00000     0.00000     2.19491
     4.39977     0.74148     0.58446     0.34714     0.58446     0.00000     0.00000     0.00000     0.00000     0.00000     2.25753
     4.60077     0.74148     0.58447     0.41502     0.58447     0.00000     0.00000     0.00000     0.00000     0.00000     2.32544
     4.80177     0.74149     0.58449     0.47671     0.58449     0.00000     0.00000     0.00000     0.00000     0.00000     2.38718
     5.00177     0.74149     0.58451     0.51779     0.58451     0.00000     0.00000     0.00000     0.00000     0.00000     2.42830
     5.20277     0.74150     0.58453     0.54938     0.58453     0.00000     0.00000     0.00000     0.00000     0.00000     2.45994
     5.40277     0.74151     0.58456     0.57784     0.58456     0.00000     0.00000     0.00000     0.00000     0.00000     2.48848
     5.60377     0.74152     0.58460     0.60236     0.58460     0.00000     0.00000     0.00000     0.00000     0.00000     2.51308
     5.80477     0.74154     0.58465     0.62958     0.58465     0.00000     0.00000     0.00000     0.00000     0.00000     2.54041
     6.00477     0.74156     0.58470     0.65238     0.58470     0.00000     0.00000     0.00000     0.00000     0.00000     2.56334
     6.20577     0.74158     0.58477     0.66887     0.58477     0.00000     0.00000     0.00000     0.00000     0.00000     2.57999
     6.40577     0.74162     0.58487     0.68517     0.58487     0.00000     0.00000     0.00000     0.00000     0.00000     2.59654
     6.60677     0.74169     0.58500     0.70011     0.58500     0.00000     0.00000     0.00000     0.00000     0.00000     2.61180
     6.80677     0.74179     0.58516     0.71694     0.58516     0.00000     0.00000     0.00000     0.00000     0.00000     2.62906
     7.00777     0.74190     0.58534     0.73452     0.58534     0.00000     0.00000     0.00000     0.00000     0.00000     2.64711
     7.20877     0.74199     0.58546     0.74413     0.58546     0.00000     0.00000     0.00000     0.00000     0.00000     2.65705
     7.40877     0.74207     0.58556     0.75121     0.58556     0.00000     0.00000     0.00000     0.00000     0.00000     2.66440
     7.60977     0.74222     0.58569     0.75742     0.58569     0.00000     0.00000     0.00000     0.00000     0.00000     2.67102
     7.80977     0.74245     0.58585     0.76289     0.58585     0.00000     0.00000     0.00000     0.00000     0.00000     2.67704
     8.01077     0.74278     0.58604     0.76935     0.58604     0.00000     0.00000     0.00000     0.00000     0.00000     2.68421
     8.21177     0.74325     0.58628     0.77618     0.58628     0.00000     0.00000     0.00000     0.00000     0.00000     2.69200
     8.41177     0.74395     0.58659     0.78284     0.58659     0.00000     0.00000     0.00000     0.00000     0.00000     2.69996
     8.61277     0.74488     0.58696     0.79046     0.58696     0.00000     0.00000     0.00000     0.00000     0.00000     2.70925
     8.81277     0.74692     0.58758     0.79973     0.58758     0.00000     0.00000     0.00000     0.00000     0.00000     2.72182
     9.01377     0.75121     0.58871     0.80932     0.58871     0.00000     0.00000     0.00000     0.00000     0.00000     2.73794
     9.21377     0.75772     0.59029     0.81916     0.59029     0.00000     0.00000     0.00000     0.00000     0.00000     2.75745
     9.41477     0.76844     0.59283     0.82918     0.59283     0.00000     0.00000     0.00000     0.00000     0.00000     2.78328
     9.61577     0.78476     0.59694     0.83916     0.59694     0.00000     0.00000     0.00000     0.00000     0.00000     2.81780
     9.81577     0.79948     0.60146     0.84929     0.60146     0.00000     0.00000     0.00000     0.00000     0.00000     2.85169
    10.01677     0.81082     0.60609     0.85948     0.60609     0.00000     0.00000     0.00000     0.00000     0.00000     2.88250
    10.21677     0.82081     0.61110     0.87125     0.61110     0.00000     0.00000     0.00000     0.00000     0.00000     2.91425
    10.41777     0.82901     0.61645     0.88305     0.61645     0.00000     0.00000     0.00000     0.00000     0.00000     2.94496
    10.61777     0.84475     0.62708     0.89230     0.62708     0.00000     0.00000     0.00000     0.00000     0.00000     2.99122
    10.81877     0.86767     0.64779     0.90209     0.64779     0.00000     0.00000     0.00000     0.00000     0.00000     3.06534
    11.01977     0.88594     0.67651     0.91290     0.67651     0.00000     0.00000     0.00000     0.00000     0.00000     3.15186
    11.21977     0.89868     0.70390     0.92462     0.70390     0.00000     0.00000     0.00000     0.00000     0.00000     3.23110
    11.42077     0.91034     0.72435     0.94154     0.72435     0.00000     0.00000     0.00000     0.00000     0.00000     3.30057
    11.62077     0.92662     0.74365     0.95959     0.74365     0.00000     0.00000     0.00000     0.00000     0.00000     3.37351
    11.82177     0.94108     0.75671     0.97438     0.75671     0.00000     0.00000     0.00000     0.00000     0.00000     3.42889
    12.02277     0.94741     0.76513     0.98870     0.76513     0.00000     0.00000     0.00000     0.00000     0.00000     3.46637
    12.22277     0.95571     0.77752     1.00396     0.77752     0.00000     0.00000     0.00000     0.00000     0.00000     3.51470
    12.42377     0.96595     0.78804     1.01915     0.78804     0.00000     0.00000     0.00000     0.00000     0.00000     3.56117
    12.62377     0.97383     0.79563     1.03113     0.79563     0.00000     0.00000     0.00000     0.00000     0.00000     3.59622
    12.82477     0.98341     0.80502     1.04140     0.80502     0.00000     0.00000     0.00000     0.00000     0.00000     3.63486
    13.02477     0.99680     0.81558     1.05148     0.81558     0.00000     0.00000     0.00000     0.00000     0.00000     3.67944
    13.22577     1.00738     0.82210     1.05891     0.82210     0.00000     0.00000     0.00000     0.00000     0.00000     3.71049
    13.42677     1.01322     0.82609     1.06505     0.82609     0.00000     0.00000     0.00000     0.00000     0.00000     3.73045
    13.62677     1.02073     0.83316     1.07332     0.83316     0.00000     0.00000     0.00000     0.00000     0.00000     3.76037
    13.82777     1.03278     0.84163     1.08592     0.84163     0.00000     0.00000     0.00000     0.00000     0.00000     3.80197
    14.02777     1.04506     0.84871     1.10113     0.84871     0.00000     0.00000     0.00000     0.00000     0.00000     3.84361
    14.22877     1.05817     0.85896     1.11332     0.85896     0.00000     0.00000     0.00000     0.00000     0.00000     3.88940
    14.42977     1.07496     0.87385     1.12077     0.87385     0.00000     0.00000     0.00000     0.00000     0.00000     3.94343
    14.62977     1.08996     0.88944     1.12634     0.88944     0.00000     0.00000     0.00000     0.00000     0.00000     3.99518
    14.83077     1.10052     0.90103     1.13146     0.90103     0.00000     0.00000     0.00000     0.00000     0.00000     4.03405
    15.03077     1.10789     0.90949     1.13643     0.90949     0.00000     0.00000     0.00000     0.00000     0.00000     4.06330
    15.23177     1.11451     0.91792     1.14130     0.91792     0.00000     0.00000     0.00000     0.00000     0.00000     4.09165
    15.43177     1.12273     0.92576     1.14610     0.92576     0.00000     0.00000     0.00000     0.00000     0.00000     4.12036
    15.63277     1.13215     0.93334     1.15036     0.93334     0.00000     0.00000     0.00000     0.00000     0.00000     4.14919
    15.83377     1.14020     0.94208     1.15459     0.94208     0.00000     0.00000     0.00000     0.00000     0.00000     4.17896
    16.03377     1.14889     0.95342     1.15927     0.95342     0.00000     0.00000     0.00000     0.00000     0.00000     4.21500
    16.23477     1.15873     0.96559     1.16422     0.96559     0.00000     0.00000     0.00000     0.00000     0.00000     4.25414
    16.43477     1.16720     0.97549     1.16870     0.97549     0.00000     0.00000     0.00000     0.00000     0.00000     4.28689
    16.63577     1.17405     0.98442     1.17281     0.98442     0.00000     0.00000     0.00000     0.00000     0.00000     4.31571
    16.83577     1.17975     0.99457     1.17700     0.99457     0.00000     0.00000     0.00000     0.00000     0.00000     4.34588
    17.03677     1.18565     1.00305     1.18069     1.00305     0.00000     0.00000     0.00000     0.00000     0.00000     4.37244
    17.23777     1.19230     1.00923     1.18418     1.00923     0.00000     0.00000     0.00000     0.00000     0.00000     4.39493
    17.43777     1.19986     1.01640     1.18707     1.01640     0.00000     0.00000     0.00000     0.00000     0.00000     4.41972
    17.63877     1.20764     1.02331     1.18997     1.02331     0.00000     0.00000     0.00000     0.00000     0.00000     4.44422
    17.83877     1.21451     1.03053     1.19336     1.03053     0.00000     0.00000     0.00000     0.00000     0.00000     4.46893
    18.03977     1.22144     1.03966     1.19646     1.03966     0.00000     0.00000     0.00000     0.00000     0.00000     4.49723
    18.24077     1.22881     1.04909     1.19949     1.04909     0.00000     0.00000     0.00000     0.00000     0.00000     4.52648
    18.44077     1.23664     1.05922     1.20266     1.05922     0.00000     0.00000     0.00000     0.00000     0.00000     4.55773
    18.64177     1.24605     1.07145     1.20617     1.07145     0.00000     0.00000     0.00000     0.00000     0.00000     4.59513
    18.84177     1.25787     1.08640     1.21032     1.08640     0.00000     0.00000     0.00000     0.00000     0.00000     4.64100
    19.04277     1.27026     1.10328     1.21588     1.10328     0.00000     0.00000     0.00000     0.00000     0.00000     4.69270
    19.24277     1.28062     1.12063     1.22228     1.12063     0.00000     0.00000     0.00000     0.00000     0.00000     4.74416
    19.44377     1.28824     1.13553     1.22823     1.13553     0.00000     0.00000     0.00000     0.00000     0.00000     4.78753
    19.64477     1.29391     1.14905     1.23468     1.14905     0.00000     0.00000     0.00000     0.00000     0.00000     4.82668
    19.84477     1.29880     1.16293     1.24097     1.16293     0.00000     0.00000     0.00000     0.00000     0.00000     4.86564
    20.04577     1.30368     1.17630     1.24665     1.17630     0.00000     0.00000     0.00000     0.00000     0.00000     4.90293
    20.24577     1.30816     1.18636     1.25279     1.18636     0.00000     0.00000     0.00000     0.00000     0.00000     4.93367
    20.44677     1.31134     1.19500     1.25874     1.19500     0.00000     0.00000     0.00000     0.00000     0.00000     4.96009
    20.64777     1.31395     1.20672     1.26393     1.20672     0.00000     0.00000     0.00000     0.00000     0.00000     4.99133
    20.84777     1.31618     1.21876     1.26885     1.21876     0.00000     0.00000     0.00000     0.00000     0.00000     5.02256
    21.04877     1.31837     1.23134     1.27422     1.23134     0.00000     0.00000     0.00000     0.00000     0.00000     5.05527
    21.24877     1.32057     1.24025     1.27927     1.24025     0.00000     0.00000     0.00000     0.00000     0.00000     5.08034
    21.44977     1.32244     1.24308     1.28379     1.24308     0.00000     0.00000     0.00000     0.00000     0.00000     5.09239
    21.64977     1.32409     1.24497     1.28843     1.24497     0.00000     0.00000     0.00000     0.00000     0.00000     5.10245
    21.85077     1.32570     1.24687     1.29271     1.24687     0.00000     0.00000     0.00000     0.00000     0.00000     5.11214
    22.05177     1.32708     1.24907     1.29612     1.24907     0.00000     0.00000     0.00000     0.00000     0.00000     5.12134
    22.25177     1.32830     1.25250     1.29960     1.25250     0.00000     0.00000     0.00000     0.00000     0.00000     5.13289
    22.45277     1.32952     1.25643     1.30374     1.25643     0.00000     0.00000     0.00000     0.00000     0.00000     5.14612
    22.65277     1.33107     1.25977     1.30760     1.25977     0.00000     0.00000     0.00000     0.00000     0.00000     5.15820
    22.85377     1.33389     1.26364     1.31065     1.26364     0.00000     0.00000     0.00000     0.00000     0.00000     5.17183
    23.05377     1.33877     1.26849     1.31311     1.26849     0.00000     0.00000     0.00000     0.00000     0.00000     5.18886
    23.25477     1.34423     1.27356     1.31497     1.27356     0.00000     0.00000     0.00000     0.00000     0.00000     5.20632
    23.45577     1.34875     1.27884     1.31703     1.27884     0.00000     0.00000     0.00000     0.00000     0.00000     5.22346
    23.65577     1.35323     1.28513     1.32019     1.28513     0.00000     0.00000     0.00000     0.00000     0.00000     5.24367
    23.85677     1.35766     1.29157     1.32344     1.29157     0.00000     0.00000     0.00000     0.00000     0.00000     5.26423
    24.05677     1.36138     1.29727     1.32642     1.29727     0.00000     0.00000     0.00000     0.00000     0.00000     5.28234
    24.25777     1.36624     1.30363     1.33002     1.30363     0.00000     0.00000     0.00000     0.00000     0.00000     5.30351
    24.45877     1.37260     1.31117     1.33465     1.31117     0.00000     0.00000     0.00000     0.00000     0.00000     5.32959
    24.65877     1.38157     1.32086     1.33999     1.32086     0.00000     0.00000     0.00000     0.00000     0.00000     5.36328
    24.85977     1.39196     1.33047     1.34482     1.33047     0.00000     0.00000     0.00000     0.00000     0.00000     5.39771
    25.05977     1.40164     1.33800     1.34866     1.33800     0.00000     0.00000     0.00000     0.00000     0.00000     5.42630
    25.26077     1.41377     1.34584     1.35184     1.34584     0.00000     0.00000     0.00000     0.00000     0.00000     5.45728
    25.46077     1.42696     1.35332     1.35473     1.35332     0.00000     0.00000     0.00000     0.00000     0.00000     5.48833
    25.66177     1.43623     1.35806     1.35716     1.35806     0.00000     0.00000     0.00000     0.00000     0.00000     5.50950
    25.86277     1.44357     1.36191     1.35988     1.36191     0.00000     0.00000     0.00000     0.00000     0.00000     5.52728
    26.06277     1.45322     1.36818     1.36384     1.36818     0.00000     0.00000     0.00000     0.00000     0.00000     5.55342
    26.26377     1.46338     1.37702     1.36877     1.37702     0.00000     0.00000     0.00000     0.00000     0.00000     5.58619
    26.46377     1.47185     1.38704     1.37493     1.38704     0.00000     0.00000     0.00000     0.00000     0.00000     5.62087
    26.66477     1.47953     1.40121     1.38254     1.40121     0.00000     0.00000     0.00000     0.00000     0.00000     5.66449
    26.86577     1.48658     1.42495     1.39181     1.42495     0.00000     0.00000     0.00000     0.00000     0.00000     5.72829
    27.06577     1.49275     1.45581     1.40170     1.45581     0.00000     0.00000     0.00000     0.00000     0.00000     5.80605
    27.26677     1.49853     1.48483     1.40954     1.48483     0.00000     0.00000     0.00000     0.00000     0.00000     5.87772
    27.46677     1.50384     1.50710     1.41530     1.50710     0.00000     0.00000     0.00000     0.00000     0.00000     5.93335
    27.66777     1.50954     1.52796     1.42107     1.52796     0.00000     0.00000     0.00000     0.00000     0.00000     5.98653
    27.86777     1.51608     1.54952     1.42774     1.54952     0.00000     0.00000     0.00000     0.00000     0.00000     6.04284
    28.06877     1.52267     1.56981     1.43503     1.56981     0.00000     0.00000     0.00000     0.00000     0.00000     6.09732
    28.26977     1.52970     1.59003     1.44331     1.59003     0.00000     0.00000     0.00000     0.00000     0.00000     6.15307
