#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.1399  -15.6097  -15.5639   -8.4616   -8.4413   -4.3904   -4.3762   -2.5497   -1.9062    5.1342    5.6581    8.1252    9.4574   10.5929   13.1405   14.3156   16.7361   17.4501   18.4797   19.6041   19.6935   19.8376   21.9776   23.5144   24.4842   25.3724   26.7285   27.5700   27.7621   28.4755   30.2266   31.1709   33.6695
  1.2159  -15.3883  -15.3500   -8.8331   -8.8124   -4.4877   -4.4733   -2.1950   -1.6184    4.6577    5.2412    8.4526    9.4154   10.7777   13.4145   13.8526   16.3539   17.5940   18.6384   19.6805   20.1903   20.2961   21.8268   23.9059   24.3358   24.9849   26.3396   27.4307   27.6734   28.5920   30.1257   30.8198   33.6378
  1.2919  -15.2094  -15.1793   -9.1186   -9.0982   -4.5579   -4.5434   -1.8948   -1.3899    4.2747    4.9084    8.6931    9.3853   11.0637   13.3027   13.6737   16.0279   17.8045   18.7108   19.5704   20.6455   20.7669   21.7190   24.2296   24.3148   24.6952   25.9640   27.3336   27.5824   28.6849   30.0381   30.5505   33.6314
  1.3679  -15.0911  -15.0687   -9.2997   -9.2799   -4.6003   -4.5858   -1.6868   -1.2437    4.0233    4.6905    8.8341    9.3671   11.4280   12.7645   13.8749   15.7911   17.9943   18.7149   19.5054   20.9361   21.0696   21.6544   24.1658   24.5160   24.7129   25.6035   27.2768   27.5138   28.7447   29.9813   30.3777   33.6366
  1.4439  -15.0494  -15.0305   -9.3619   -9.3424   -4.6145   -4.6000   -1.6111   -1.1940    3.9350    4.6141    8.8796    9.3610   11.6753   12.4576   13.9546   15.6999   18.0747   18.7017   19.4839   21.0360   21.1744   21.6327   24.1445   24.4554   24.9719   25.3599   27.2581   27.4883   28.7650   29.9624   30.3171   33.6403
  1.4439  -15.0494  -15.0305   -9.3619   -9.3424   -4.6145   -4.6000   -1.6111   -1.1940    3.9350    4.6141    8.8796    9.3610   11.6753   12.4576   13.9546   15.6999   18.0747   18.7017   19.4839   21.0360   21.1744   21.6327   24.1445   24.4554   24.9719   25.3599   27.2581   27.4883   28.7650   29.9624   30.3171   33.6414
  1.4877  -15.0464  -15.0276   -9.3583   -9.3388   -4.6329   -4.6183   -1.6064   -1.1899    3.9374    4.6137    8.9033    9.3881   11.6803   12.4673   13.9301   15.7028   18.0716   18.6908   19.4175   21.0344   21.1589   21.5654   24.2251   24.5645   24.9859   25.3358   26.9017   27.7538   28.7682   30.0672   30.2608   33.5394
  1.5316  -15.0376  -15.0188   -9.3476   -9.3280   -4.6874   -4.6727   -1.5923   -1.1780    3.9441    4.6123    8.9736    9.4686   11.6951   12.4965   13.8567   15.7109   18.0622   18.6579   19.2326   21.0280   21.1116   21.3909   24.4523   24.8625   25.0271   25.2494   26.4450   27.9560   28.7777   30.1033   30.3811   33.2666
  1.5755  -15.0229  -15.0042   -9.3297   -9.3099   -4.7763   -4.7614   -1.5691   -1.1582    3.9550    4.6097    9.0882    9.6008   11.7197   12.5459   13.7372   15.7231   18.0467   18.6058   18.9624   21.0121   21.0359   21.1624   24.7934   25.0584   25.0933   25.2920   26.0620   28.0062   28.7951   29.8707   30.8739   32.8894
  1.6194  -15.0026  -14.9841   -9.3047   -9.2847   -4.8972   -4.8820   -1.5367   -1.1309    3.9698    4.6055    9.2434    9.7814   11.7541   12.6164   13.5753   15.7368   18.0252   18.5368   18.6431   20.9199   20.9330   20.9761   24.7311   25.1815   25.2133   25.8037   25.8139   27.9497   28.8233   29.5915   31.4881   32.4615
