#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.1399  -15.6096  -15.5638   -8.4616   -8.4413   -4.3903   -4.3761   -2.5499   -1.9062    5.1337    5.6577    8.1247    9.4571   10.5927   13.1403   14.3152   16.7357   17.4495   18.4794   19.6041   19.6935   19.8371   21.9769   23.5142   24.4836   25.3719   26.7280   27.5694   27.7618   28.4749   30.2264   31.1705   33.6694
  1.2159  -15.3881  -15.3498   -8.8331   -8.8124   -4.4875   -4.4732   -2.1951   -1.6184    4.6572    5.2407    8.4521    9.4152   10.7775   13.4144   13.8522   16.3535   17.5934   18.6380   19.6799   20.1903   20.2961   21.8261   23.9057   24.3351   24.9844   26.3392   27.4302   27.6731   28.5913   30.1255   30.8194   33.6377
  1.2919  -15.2093  -15.1792   -9.1186   -9.0982   -4.5578   -4.5433   -1.8949   -1.3899    4.2741    4.9079    8.6927    9.3850   11.0634   13.3023   13.6735   16.0276   17.8040   18.7104   19.5698   20.6455   20.7669   21.7184   24.2289   24.3146   24.6947   25.9636   27.3331   27.5821   28.6843   30.0379   30.5502   33.6313
  1.3679  -15.0910  -15.0685   -9.2997   -9.2799   -4.6002   -4.5856   -1.6869   -1.2436    4.0226    4.6899    8.8337    9.3668   11.4276   12.7641   13.8748   15.7907   17.9938   18.7145   19.5049   20.9361   21.0696   21.6537   24.1652   24.5155   24.7127   25.6031   27.2763   27.5136   28.7441   29.9811   30.3773   33.6366
  1.4439  -15.0493  -15.0304   -9.3620   -9.3425   -4.6144   -4.5999   -1.6111   -1.1939    3.9344    4.6135    8.8792    9.3608   11.6750   12.4571   13.9545   15.6996   18.0742   18.7012   19.4834   21.0359   21.1745   21.6321   24.1439   24.4548   24.9717   25.3595   27.2576   27.4880   28.7644   29.9621   30.3168   33.6401
  1.4439  -15.0493  -15.0304   -9.3620   -9.3425   -4.6144   -4.5999   -1.6111   -1.1939    3.9344    4.6135    8.8792    9.3608   11.6750   12.4571   13.9545   15.6996   18.0742   18.7012   19.4834   21.0359   21.1745   21.6321   24.1439   24.4548   24.9717   25.3595   27.2576   27.4880   28.7644   29.9621   30.3168   33.6404
  1.4877  -15.0462  -15.0274   -9.3584   -9.3389   -4.6328   -4.6182   -1.6064   -1.1899    3.9367    4.6131    8.9029    9.3879   11.6800   12.4669   13.9300   15.7025   18.0711   18.6902   19.4170   21.0344   21.1589   21.5647   24.2244   24.5639   24.9857   25.3354   26.9013   27.7535   28.7676   30.0669   30.2605   33.5387
  1.5316  -15.0374  -15.0186   -9.3477   -9.3280   -4.6873   -4.6726   -1.5924   -1.1779    3.9434    4.6117    8.9732    9.4684   11.6947   12.4961   13.8566   15.7106   18.0617   18.6574   19.2320   21.0280   21.1116   21.3903   24.4516   24.8619   25.0269   25.2490   26.4446   27.9557   28.7771   30.1030   30.3808   33.2665
  1.5755  -15.0228  -15.0041   -9.3298   -9.3100   -4.7762   -4.7613   -1.5691   -1.1582    3.9544    4.6091    9.0878    9.6005   11.7194   12.5455   13.7371   15.7227   18.0463   18.6053   18.9619   21.0120   21.0359   21.1618   24.7928   25.0580   25.0931   25.2914   26.0615   28.0060   28.7945   29.8704   30.8735   32.8892
  1.6194  -15.0025  -14.9840   -9.3048   -9.2847   -4.8971   -4.8819   -1.5368   -1.1309    3.9691    4.6049    9.2430    9.7811   11.7538   12.6160   13.5751   15.7364   18.0247   18.5363   18.6426   20.9193   20.9330   20.9760   24.7308   25.1813   25.2127   25.8032   25.8134   27.9495   28.8227   29.5912   31.4877   32.4614
